user_id,signup_date,plan_tier,company_size,region,industry,acquisition_channel,is_enterprise,churned_30d,churned_90d,downgraded,expansion_event,signup_month
b16f831b-f736-4169-93e9-9b01eb15c6f7,2024-02-19,free,11-50,,manufacturing,outbound,False,0,0,0,1,2024-02
c37d1712-3d10-4ab5-a2f2-8046efcf0016,2024-06-19,premium,1-10,APAC,finance,seo,False,0,0,0,1,2024-06
72c1cc3f-9907-4d4c-adc6-d2e86a583d7c,2024-12-27,free,11-50,APAC,transport,ads,False,0,0,0,1,2024-12
893587bd-8153-4351-a207-8f9db97dcd1b,2024-06-13,free,11-50,,software,partner,False,0,0,0,1,2024-06
2375258e-31eb-4f09-a0ad-bdb4c9f264d0,2024-04-15,free,200+,APAC,healthcare,ads,False,0,0,0,1,2024-04
a9ddb7d2-f481-45da-923d-f488d47820de,2025-05-21,standard,51-200,LATAM,retail,partner,False,0,0,0,0,2025-05
07e8838a-c573-4861-a7c2-9e0597bfd436,2025-04-08,free,1-10,APAC,energy,outbound,False,1,0,0,0,2025-04
d9fdaabd-9d7e-4794-9307-bc597cc714af,2025-03-30,standard,11-50,APAC,energy,ads,False,0,0,0,1,2025-03
800d2ee7-b867-4e21-8852-923c89bf3235,2025-03-08,premium,1-10,EU,software,seo,False,0,0,0,1,2025-03
51d80af7-1daa-4450-9f66-a92bdf1a5ee5,2024-10-29,premium,11-50,,media,seo,False,0,0,0,1,2024-10
055171ad-2701-40e2-8928-1bf0027bb994,2024-11-06,free,51-200,EU,retail,ads,False,0,0,0,0,2024-11
cf457058-e11f-40dc-b3de-848950d41864,2025-06-23,free,11-50,EU,software,partner,False,0,0,0,0,2025-06
b7d3b1b1-12bc-446f-9eb9-d78d8c0ee7a8,2024-07-25,free,11-50,LATAM,energy,partner,False,0,0,0,1,2024-07
e9de792b-e66d-45e8-b660-dfa7f74c3cc1,2024-07-01,free,11-50,EU,education,partner,False,0,0,0,1,2024-07
7e5e753d-2dd7-4b73-96b2-2611e4aa8817,2024-08-29,standard,11-50,APAC,education,seo,False,0,0,0,0,2024-08
f706ab2d-26e0-44f2-bd31-127af1348895,2024-03-28,free,51-200,,software,outbound,False,0,0,0,1,2024-03
ecaa2cda-2caf-4ecf-870b-b8d0d204ba13,2024-03-04,free,11-50,,manufacturing,seo,False,0,0,0,1,2024-03
31a6541a-15df-4942-bc97-fd219921e899,2024-06-05,standard,1-10,,transport,seo,False,0,0,0,1,2024-06
c85f1278-6297-4d07-b986-bf2f212ff868,2024-08-13,free,1-10,,retail,outbound,False,1,0,0,1,2024-08
eebb8cda-17bf-4a62-9ca6-b946257e056b,2024-12-17,free,200+,EU,software,seo,False,0,0,0,0,2024-12
7ab7fe71-8ca0-42c2-ac97-56e41b73c069,2025-02-23,premium,11-50,,finance,seo,False,0,0,0,1,2025-02
b7e8a745-db2c-45ed-882a-adb765e5534d,2025-04-11,free,11-50,,retail,outbound,False,0,0,0,1,2025-04
4ec08c0c-3d12-4874-8530-c17e5aacdada,2025-05-26,premium,200+,APAC,manufacturing,seo,True,0,0,0,0,2025-05
743acd8d-1eb7-4cea-b561-741d8a16a555,2025-03-03,standard,1-10,APAC,media,seo,False,0,0,0,1,2025-03
4aafa953-6cfe-468b-b537-69a505a78b72,2024-12-24,standard,1-10,EU,media,partner,False,0,0,0,0,2024-12
8d7bdb1b-478a-4730-bf62-16a26bf5a540,2024-11-20,free,1-10,EU,energy,partner,False,0,0,0,0,2024-11
02c4334f-378f-4c37-86ee-8230b105468f,2024-05-09,free,1-10,,finance,seo,False,0,0,0,1,2024-05
bbdc77ce-03bf-46a9-8e6f-67322fbc0afa,2025-06-18,free,1-10,EU,media,outbound,False,1,0,0,0,2025-06
5507fc82-c472-4f62-8e0a-e5d4d2a52163,2025-04-22,free,11-50,APAC,transport,partner,False,1,0,0,1,2025-04
9a94d791-29ef-474b-b035-14d0d3de649f,2025-03-31,free,11-50,LATAM,media,ads,False,0,0,0,1,2025-03
5df0c5b3-74c2-4d1c-b555-fdda9787a15b,2025-06-15,free,11-50,,media,seo,False,0,0,0,1,2025-06
ed919748-a52f-48d4-96d3-9d624b353e5a,2025-05-09,free,200+,APAC,finance,ads,False,0,0,0,0,2025-05
85fb1547-9f5c-43f1-a818-76dbf8f2aec6,2024-04-13,standard,1-10,EU,retail,partner,False,0,0,0,1,2024-04
cb0289b7-2e3f-47b1-a241-cb6a8740bc0b,2024-08-22,premium,1-10,LATAM,retail,ads,False,0,0,0,1,2024-08
9579c087-a454-40ac-80c2-2a594892677c,2024-05-06,premium,11-50,,finance,partner,False,0,0,0,1,2024-05
aa12ca73-0bc2-4d27-ba2d-fea612f99898,2024-11-11,standard,1-10,LATAM,manufacturing,seo,False,1,0,0,1,2024-11
cb996790-bc71-4638-9b9c-f50b5575bded,2025-04-16,standard,1-10,LATAM,retail,seo,False,0,0,0,0,2025-04
82c9a51c-4ebe-4fb5-873c-c82e5659e52a,2025-06-14,free,1-10,EU,healthcare,ads,False,0,0,0,0,2025-06
5339d2b0-d93a-4e68-b30d-2a9c35142ad2,2024-12-15,free,1-10,APAC,energy,partner,False,0,0,0,1,2024-12
6b6e65b9-aad7-43ac-a43d-9ecdd9bc86c6,2024-12-16,free,51-200,LATAM,media,partner,False,1,0,0,1,2024-12
d14816f5-8d50-48c8-acce-866c09f41124,2025-06-13,free,1-10,EU,telecom,seo,False,0,0,0,0,2025-06
fc3d6594-474b-43fa-920d-d8a621f8f377,2024-08-27,standard,11-50,LATAM,education,seo,False,0,0,0,1,2024-08
7cb85a26-d10e-42df-966f-4363ba03ffeb,2024-11-14,free,51-200,,healthcare,ads,False,0,0,0,1,2024-11
43fac598-d21d-4dc6-9f13-08aa6a3f552f,2024-07-04,standard,1-10,,retail,partner,False,1,0,0,1,2024-07
40875f43-2b7d-4ca4-8bab-eda2e03f2416,2024-07-16,premium,11-50,EU,energy,seo,False,0,0,0,1,2024-07
b0b144d1-1dbb-4420-b854-981141c1212b,2025-02-16,premium,51-200,EU,retail,seo,True,1,0,0,0,2025-02
96b411e6-dc18-4027-9642-f0588cfb3848,2025-05-20,standard,1-10,APAC,energy,partner,False,0,0,0,0,2025-05
4dd44b4e-52ca-4e7b-a2e4-d47a5e90156f,2025-01-12,premium,1-10,APAC,media,seo,False,0,0,0,1,2025-01
2fb8c90f-84e6-40c0-8e1a-7ac8fc63ac8a,2024-07-05,free,51-200,EU,media,partner,False,0,0,0,1,2024-07
3b30a5e6-39f1-4679-b66c-b11ebf94efdf,2024-09-02,standard,1-10,APAC,healthcare,seo,False,0,0,0,1,2024-09
f5fb3aed-e00d-4629-8332-5901b3af7e63,2025-04-20,premium,1-10,EU,telecom,seo,False,0,0,0,0,2025-04
808d8b93-87b6-47b7-8aec-d4932cde8e34,2024-06-07,free,11-50,APAC,finance,ads,False,0,0,0,1,2024-06
18694f3a-5889-435d-9532-f6d098cffa8b,2025-06-24,free,11-50,EU,transport,seo,False,0,0,0,0,2025-06
455845e3-4558-4992-9895-0389926c87f0,2025-03-27,free,11-50,,healthcare,outbound,False,0,0,0,1,2025-03
e042d9e2-7ed7-4119-9e22-f9dc99c94094,2024-12-31,standard,11-50,APAC,energy,outbound,False,0,0,0,0,2024-12
a0b802d5-8efd-47ec-bd04-e91b3e12cccf,2025-03-18,free,11-50,,telecom,partner,False,0,0,0,1,2025-03
33cbd637-1d3d-4b41-92d7-6d47d7a3337e,2025-03-05,standard,11-50,EU,education,outbound,False,0,0,0,0,2025-03
2d0782b6-01c6-40d7-9a94-230e98167ee7,2024-12-02,premium,51-200,APAC,telecom,partner,False,0,0,0,0,2024-12
f7d0134d-6180-47be-9c38-8198f529e6ef,2024-08-27,premium,11-50,EU,media,seo,False,0,0,0,1,2024-08
9a07929c-6693-45e4-8cab-5d3e922da83c,2025-02-04,premium,1-10,APAC,media,seo,False,0,0,0,1,2025-02
de3d257b-55ba-4595-90da-574b23e7dfcf,2025-04-08,free,1-10,EU,manufacturing,seo,False,1,0,0,0,2025-04
2ffbd7fd-8676-4a29-bf18-951d11536ebf,2024-10-05,free,51-200,,retail,ads,False,0,0,0,0,2024-10
d84a3d26-5075-4ff8-93b6-b499c22b3e28,2025-06-23,premium,1-10,EU,healthcare,ads,False,1,0,0,0,2025-06
85f89518-3bd8-47a3-8861-7d08a2cb3708,2025-01-15,free,11-50,,retail,seo,False,1,0,0,1,2025-01
43c6a14a-d134-463c-9677-50dcd651be5f,2025-01-04,premium,1-10,EU,education,ads,False,0,0,0,1,2025-01
8434600c-bb83-4886-8dca-c44cbb93d8c4,2024-12-01,standard,200+,,media,seo,False,0,0,0,0,2024-12
441455ef-44cc-4b7c-8b00-0bb345eeb099,2025-02-14,free,1-10,APAC,healthcare,ads,False,0,0,0,1,2025-02
1d52a0e2-1170-4e90-8e8d-c7b40f9d8a66,2024-08-10,standard,11-50,APAC,manufacturing,seo,False,0,0,0,1,2024-08
86c83b10-597a-446b-835b-e0b79c557df7,2024-10-03,free,11-50,EU,finance,partner,False,0,0,0,1,2024-10
6da23f31-03c2-4018-b0f4-7524e9ce576c,2024-08-15,free,11-50,APAC,media,ads,False,0,0,0,1,2024-08
ee38d9df-23c8-4b6c-b43c-7b2e02749fbe,2025-03-30,free,11-50,,energy,ads,False,0,0,0,0,2025-03
e1c3c226-773d-48b2-a8d6-006a0bda1ccf,2024-10-29,free,11-50,APAC,media,seo,False,0,0,0,1,2024-10
70489dbf-ae14-49e1-9ff4-ecdcf17e4a39,2025-04-18,premium,1-10,,retail,seo,False,0,0,0,1,2025-04
89355c8f-cf60-4484-a963-d2166174f981,2024-02-22,free,51-200,APAC,retail,outbound,False,1,0,0,1,2024-02
dbb442fb-8ac1-4413-8bc1-d23a199d1ac7,2025-04-14,free,51-200,,manufacturing,ads,False,0,0,0,0,2025-04
86682cd5-f538-45ad-9e12-22b7a474bb98,2024-07-22,free,200+,,energy,seo,False,1,0,0,1,2024-07
2cce2b67-ff42-42de-aa64-78c05877325e,2025-02-28,free,200+,,telecom,partner,False,0,0,0,0,2025-02
526a052c-5c7e-4002-94bc-6b45bb2b92db,2025-05-06,free,11-50,EU,software,ads,False,0,0,0,1,2025-05
e3d52f00-1836-41b7-9c8c-44367f80540a,2024-10-30,free,200+,EU,media,partner,False,0,0,0,0,2024-10
0a368668-2c2e-4eb8-ae7d-367529304b97,2025-02-20,free,11-50,,media,partner,False,0,0,0,1,2025-02
fc5d653a-331d-4322-b2b3-12fbd76e0baf,2024-06-07,free,51-200,APAC,healthcare,seo,False,0,0,0,1,2024-06
fe1ae2a2-b6c4-483f-b28d-557c79d1bd01,2024-07-16,free,51-200,,transport,seo,False,0,0,0,0,2024-07
52739112-547b-41d9-a946-7240d72ae5b5,2025-05-02,free,51-200,EU,software,partner,False,0,0,0,0,2025-05
a175ac1d-b69f-42bd-980c-6d9c6e339f71,2024-11-05,premium,1-10,LATAM,software,partner,False,0,0,0,1,2024-11
0944d8e5-516e-4e66-99ac-09906416ca92,2024-02-27,standard,51-200,,retail,partner,False,0,0,0,1,2024-02
30619cee-4e77-432f-a501-3840cf52e876,2024-09-19,standard,11-50,,education,outbound,False,1,0,0,0,2024-09
0a7df81b-1f3a-4d45-90ff-83e086643640,2024-12-17,premium,200+,APAC,healthcare,seo,True,0,0,0,0,2024-12
157696ad-3b5d-4ad8-ade8-358860afb5db,2024-04-23,standard,11-50,LATAM,finance,partner,False,0,0,0,1,2024-04
c6d46518-9667-490e-b72a-486b46d6ad8d,2025-02-03,premium,11-50,,retail,outbound,False,0,0,0,1,2025-02
6edba612-7d6a-4be5-865f-56fa0d6954c2,2025-05-01,standard,51-200,,media,seo,False,0,0,0,0,2025-05
ca3eaec4-bc8a-43e6-b4a3-7f540d47b8a5,2025-03-15,premium,11-50,EU,healthcare,seo,False,0,0,0,0,2025-03
a3d1eaa5-fdcb-48fd-94a9-2b877789e9a5,2024-12-08,free,11-50,,energy,ads,False,1,0,0,1,2024-12
a65e6cad-0663-4c1a-8846-b906769f52da,2025-06-11,free,1-10,,energy,ads,False,1,0,0,1,2025-06
40b75724-f891-48e8-8042-1fb594aa1769,2025-05-18,free,51-200,APAC,manufacturing,partner,False,0,0,0,0,2025-05
df1b04fe-91dd-4201-b517-ac83c8715889,2025-05-20,standard,11-50,APAC,energy,partner,False,1,0,0,0,2025-05
ebd1dd16-a0dd-4b61-8f0d-880b4bd09f3e,2024-09-04,free,11-50,EU,software,seo,False,0,0,0,1,2024-09
931d10a5-9f13-4d87-910c-d0a6c0feb65d,2025-03-31,standard,11-50,,software,partner,False,0,0,0,0,2025-03
2c536231-9771-43ca-8a01-2ff7609ce20c,2025-04-07,premium,11-50,,media,partner,False,1,0,0,1,2025-04
3f500c1e-2b4a-47e2-b78e-7fd60fc674ea,2024-06-29,standard,1-10,LATAM,healthcare,seo,False,0,0,0,1,2024-06
feb8abe5-681c-4aa5-a292-6f311a316f65,2024-11-03,standard,11-50,,software,outbound,False,1,0,0,0,2024-11
2bc5207e-225b-4611-aa20-32ea530ca893,2024-10-15,standard,11-50,APAC,manufacturing,outbound,False,0,0,0,1,2024-10
6637ca62-d656-43a9-8656-ae3027cfee29,2025-03-02,standard,11-50,,media,outbound,False,0,0,0,0,2025-03
33cb7058-c37c-4907-8152-bb5194c4d996,2025-03-04,free,1-10,APAC,software,partner,False,0,0,0,0,2025-03
79fb0fbf-1997-4dfa-b461-1c5c88e0d6e9,2025-04-26,free,1-10,LATAM,finance,seo,False,0,0,0,0,2025-04
6a0fd8f5-f576-4407-9709-f141ee15beaf,2025-05-15,premium,1-10,,healthcare,outbound,False,0,0,0,1,2025-05
de6c0da8-3e52-4115-9aba-8f705b64906f,2024-11-30,premium,11-50,,education,outbound,False,0,0,0,1,2024-11
990ee3d7-c337-4a2f-9f82-f37ebba19321,2024-05-30,premium,11-50,,energy,seo,False,0,0,0,1,2024-05
2becb59e-4e83-443c-a120-99226e249305,2024-05-07,premium,11-50,APAC,manufacturing,partner,False,0,0,0,1,2024-05
710dc810-f4be-4cf7-b404-892e72064f7f,2025-01-24,free,11-50,APAC,media,seo,False,0,0,0,1,2025-01
1672acf3-86b7-4522-8660-315e30f33c15,2024-07-07,free,11-50,EU,software,partner,False,0,0,0,1,2024-07
6d388788-c1f3-401a-96f5-655913d71000,2024-12-05,free,1-10,APAC,transport,seo,False,1,0,0,0,2024-12
52fea9b0-6f92-4cef-a390-548c41ac0176,2024-12-05,free,11-50,EU,telecom,outbound,False,1,0,0,0,2024-12
22fb8b17-8f56-4b41-b5d8-4296fc171926,2025-06-20,free,51-200,,media,partner,False,0,0,0,1,2025-06
6deb6a21-5a91-4ad1-bb9f-27d0d7a57bb7,2024-07-30,standard,1-10,EU,media,seo,False,0,0,0,1,2024-07
dc67b6be-84dd-488b-975f-f4ad082bc2cf,2025-03-05,standard,11-50,EU,healthcare,seo,False,0,0,0,0,2025-03
8a2ebde0-bb14-4ef9-b09b-8137c7fcb4f4,2024-02-10,standard,11-50,,media,outbound,False,0,0,0,1,2024-02
7fd37c1f-30d5-4c08-9f37-bf047094aa59,2025-03-30,standard,51-200,EU,healthcare,outbound,False,0,0,0,0,2025-03
fd24b4df-a3b6-472c-b3f9-a13be4c2e077,2025-06-27,free,1-10,EU,healthcare,partner,False,0,0,0,0,2025-06
d21f6376-f34c-44d6-ba4d-ba6880799ba2,2025-05-22,free,1-10,LATAM,manufacturing,outbound,False,0,0,0,1,2025-05
afe00539-3add-4421-834e-ebc3b16a96fb,2024-11-11,premium,11-50,,software,ads,False,0,0,0,1,2024-11
b562fe28-5c47-419a-bbb8-397faa428692,2025-04-04,standard,1-10,,media,ads,False,0,0,0,1,2025-04
81cd999b-e1b5-4978-a1db-f87b64a29691,2024-10-19,free,11-50,EU,manufacturing,outbound,False,0,0,0,1,2024-10
4831f9a2-7de0-474f-9737-a126ec2d0f4d,2024-02-13,free,11-50,,retail,ads,False,0,0,0,1,2024-02
69d2ac79-ded6-47b2-9fc7-ebcdd830a9a7,2025-04-10,standard,11-50,APAC,media,partner,False,0,0,0,0,2025-04
2209c113-388f-4cb2-9946-9e35d0749c11,2025-02-07,free,51-200,,retail,ads,False,0,0,0,0,2025-02
7b3e5cab-53a1-4328-8cbb-bbfdf7964e8e,2024-12-03,free,11-50,APAC,retail,partner,False,0,0,0,1,2024-12
e9239dc9-40f6-40b5-a9aa-f3c65885882c,2024-05-28,standard,11-50,,finance,ads,False,0,0,0,1,2024-05
d5422263-b131-40d8-b09e-405d5793a33e,2025-01-17,standard,11-50,APAC,healthcare,seo,False,1,0,0,1,2025-01
96bf26db-a113-4ba5-9684-f87c888f8603,2024-10-26,standard,1-10,APAC,finance,seo,False,0,0,0,1,2024-10
39457f22-5eff-4a6c-a12c-caa20682f77e,2025-03-24,standard,51-200,,finance,seo,False,0,0,0,0,2025-03
e9d4a645-6c53-4b60-b775-5fd8974adfa4,2025-01-16,standard,11-50,APAC,transport,ads,False,1,0,0,1,2025-01
1a736d95-43a8-4142-bf03-91f41cee48f3,2024-07-22,free,51-200,APAC,media,seo,False,0,0,0,1,2024-07
63bc45ef-4b54-4f5a-964d-efa86a016ea3,2025-01-28,standard,11-50,APAC,media,seo,False,0,0,0,0,2025-01
6196dacf-a68b-4604-a45b-8c61b23abdd7,2025-06-03,standard,1-10,EU,telecom,seo,False,0,0,0,1,2025-06
f3c9e154-0e68-479a-bcbc-cbe0c8c118fc,2024-10-17,free,51-200,EU,education,ads,False,0,0,0,1,2024-10
d1e0c537-77af-4b64-955b-b1d7da7cb994,2025-04-18,free,11-50,,healthcare,ads,False,1,0,0,0,2025-04
215a0e8e-b9da-41c8-b466-918f91e3f4fb,2024-05-03,free,51-200,,healthcare,seo,False,1,0,0,1,2024-05
33ec275c-432b-40b1-8d6c-82fc28264108,2025-02-15,standard,11-50,LATAM,software,ads,False,0,0,0,1,2025-02
7fc89cb0-dcc4-4d8d-bb2d-882184923416,2024-04-25,premium,51-200,APAC,transport,partner,False,0,0,0,0,2024-04
e4c56101-0b72-45ca-ab93-b63424bb759f,2024-12-15,standard,200+,,telecom,seo,True,1,0,0,0,2024-12
fd8830d6-4753-433c-9a3a-231659c29210,2025-04-28,standard,11-50,APAC,education,outbound,False,0,0,0,1,2025-04
a5761f43-7bab-4524-99e2-cca20a29fa9a,2025-03-05,free,51-200,APAC,education,outbound,False,0,0,0,0,2025-03
916d9ce6-97aa-4e9a-afc9-4d24cd0c96be,2025-05-25,free,11-50,,manufacturing,partner,False,0,0,0,0,2025-05
6e09b938-d84c-45f1-81f6-5cb7b86f6260,2024-11-26,standard,11-50,APAC,finance,seo,False,0,0,0,1,2024-11
8fb07d6d-6ced-4d37-bd8b-1d63767e573d,2025-04-03,premium,1-10,APAC,finance,partner,False,0,0,0,0,2025-04
20f3b1ce-038f-492e-b1a7-045a6dd5da82,2024-10-03,standard,51-200,APAC,retail,seo,False,0,0,0,0,2024-10
f6ce7aa0-5a89-436d-b723-bec7aed39dd1,2025-02-15,free,1-10,,retail,seo,False,0,0,0,1,2025-02
c9ab76b7-ec21-4f80-a3a5-08c1d6c4fa8e,2025-05-23,premium,1-10,,finance,outbound,False,0,0,0,0,2025-05
fbdb525a-976a-4d4e-8cbe-197da28df8e0,2025-03-14,free,1-10,,education,partner,False,0,0,0,1,2025-03
dbb98de2-aee3-4eee-94ef-466b64fe54a8,2025-04-06,standard,200+,,education,ads,True,0,0,0,0,2025-04
a459c3f2-3b75-44ce-b2f5-1b2018801394,2025-03-02,premium,11-50,APAC,media,ads,False,0,0,0,0,2025-03
7616dc71-979e-406b-a5b6-32d7755407d4,2025-03-13,free,11-50,,media,outbound,False,1,0,0,0,2025-03
11a697db-a862-4313-a581-283bdfcf01da,2025-05-01,standard,1-10,,manufacturing,ads,False,0,0,0,1,2025-05
731db461-0e94-4054-8efb-09cff87957aa,2025-06-12,standard,200+,EU,retail,outbound,True,0,0,0,0,2025-06
5e9a8e83-d5f6-4000-b472-9c70e072b8ae,2025-01-19,standard,1-10,APAC,healthcare,ads,False,0,0,0,1,2025-01
fba14bb7-34f2-42a9-a717-177a12984f9b,2024-12-04,standard,11-50,APAC,energy,partner,False,0,0,0,1,2024-12
7535e53c-055e-4fb1-9f76-a810ad390a8c,2024-03-26,premium,1-10,,transport,partner,False,0,0,0,1,2024-03
cb632947-861a-4f60-80f0-8810f4b020fd,2025-05-23,free,51-200,,finance,partner,False,0,0,0,0,2025-05
c3343deb-3db0-4d14-8403-2868271799dc,2024-12-08,free,200+,EU,healthcare,partner,False,0,0,0,0,2024-12
552b30e4-ae5c-477c-bb69-90bd14d33685,2025-05-31,free,200+,LATAM,energy,ads,False,0,0,0,0,2025-05
a945f1f1-ecde-4f0d-a1ea-2c3fa1bffd47,2025-01-05,free,11-50,EU,finance,outbound,False,0,0,0,1,2025-01
b99d399d-6f09-43cd-b58f-2006f511f4bd,2025-06-05,free,1-10,APAC,finance,seo,False,0,0,0,0,2025-06
5e722c7f-a1a2-460a-9b43-c5aa30c7b1d1,2025-05-01,standard,1-10,EU,retail,partner,False,0,0,0,1,2025-05
71376491-7ca8-4338-8a1f-29e0c6235bc5,2024-05-02,free,11-50,,retail,seo,False,0,0,0,1,2024-05
1b28714e-d266-4cb8-97c6-6bccf0f34982,2025-06-12,free,11-50,EU,manufacturing,seo,False,1,0,0,0,2025-06
d68cdf74-3e18-4df9-befe-200c65f4334c,2025-06-23,free,1-10,,media,seo,False,0,0,0,0,2025-06
0f50dde0-dba3-41e1-9aed-8dc87f2cd1c6,2024-12-16,standard,200+,,manufacturing,partner,True,0,0,0,0,2024-12
ee02249f-738c-4278-b030-44b63c88a68a,2024-04-14,standard,51-200,EU,healthcare,outbound,False,0,0,0,0,2024-04
cf805628-a966-4f62-9db0-e67e2b68fe1a,2024-09-20,standard,11-50,APAC,education,seo,False,0,0,0,0,2024-09
1e802a7e-9dd3-4488-b818-36f9078e1d07,2024-07-02,premium,1-10,,telecom,ads,False,0,0,0,1,2024-07
7e16dcbb-fe87-4fcb-9aef-d8a444dcc444,2025-06-09,free,51-200,,healthcare,seo,False,1,0,0,0,2025-06
f3abb0f2-503a-4fe2-b66e-d345dc3fa6f6,2024-05-30,free,11-50,EU,transport,seo,False,0,0,0,1,2024-05
f0945726-1456-4904-adc3-18409e2b6779,2025-05-29,free,11-50,,software,seo,False,0,0,0,1,2025-05
3e620a95-a9e3-411f-8fab-6b1f582f221d,2025-06-13,free,51-200,APAC,transport,seo,False,0,0,0,0,2025-06
10198eab-29e6-48cd-883d-8995c1fbc696,2025-04-09,free,51-200,APAC,energy,partner,False,0,0,0,0,2025-04
72fd6879-7b46-4832-a475-c453706f30f4,2024-12-28,standard,11-50,EU,energy,partner,False,0,0,0,1,2024-12
81380245-f7e9-4404-a3b9-3aa2a1e0ddec,2024-06-10,standard,1-10,,finance,partner,False,0,0,0,1,2024-06
47180b73-520c-485c-a918-a7b925768749,2024-08-02,premium,11-50,,transport,seo,False,0,0,0,1,2024-08
3b370e98-395c-4aa5-8aba-fccf59c34c83,2025-02-11,free,11-50,,software,partner,False,0,0,0,1,2025-02
e146f457-669f-4b99-ac26-6a5f78dd8bc1,2024-11-21,premium,51-200,,healthcare,seo,True,0,0,0,0,2024-11
844bfd77-da98-4e49-b75e-2e002867c40d,2025-05-22,free,51-200,,energy,partner,False,1,0,0,1,2025-05
c2504cad-6378-44a5-b02b-e6939fadffb9,2024-12-17,premium,11-50,EU,finance,ads,False,0,0,0,1,2024-12
0b0906b0-ab90-444c-a9fe-31bb1fcc55fc,2025-05-05,premium,51-200,,telecom,seo,True,0,0,0,0,2025-05
f58d9376-6b54-4e96-9237-6bcac642411f,2024-10-30,standard,11-50,,retail,partner,False,0,0,0,1,2024-10
08645a84-e5bd-4adc-bcc9-da4f52ff6faa,2025-02-09,premium,1-10,APAC,manufacturing,ads,False,0,0,0,1,2025-02
dd5be019-266b-489a-81f8-6abb4eeef5e1,2025-01-26,standard,1-10,EU,telecom,seo,False,0,0,0,1,2025-01
7cd845a5-beff-4469-b6cd-1491f3ed7891,2024-04-16,standard,11-50,EU,retail,seo,False,0,0,0,1,2024-04
1c4881ff-fb9c-438a-aedc-f931cd502814,2024-09-16,free,51-200,APAC,transport,ads,False,0,0,0,0,2024-09
ec6f51cb-5b37-4493-a006-2e2d96f26e53,2025-04-27,premium,11-50,EU,energy,seo,False,0,0,0,0,2025-04
795103c3-7a91-4501-a74a-aa508b90773f,2024-12-20,free,11-50,,software,seo,False,0,0,0,1,2024-12
2f53ca16-da45-4a68-9fd3-02c65c4a4a94,2025-01-03,free,51-200,,manufacturing,seo,False,0,0,0,0,2025-01
8ee07180-d383-4c84-a1a7-875de26328f8,2024-07-13,standard,11-50,APAC,retail,partner,False,0,0,0,0,2024-07
5b4a0f96-949c-4ebd-b126-b046f5977a39,2025-01-25,free,11-50,,finance,partner,False,0,0,0,0,2025-01
68e8f8b2-d5b7-4ff7-a797-1544664dcfd7,2024-10-26,standard,51-200,APAC,retail,outbound,False,1,0,0,0,2024-10
bee7eb93-2c94-4116-9a19-9d8d72cb569c,2025-04-13,free,1-10,,retail,ads,False,0,0,0,1,2025-04
0af84529-18d9-4df3-b366-ef6353b79951,2025-02-06,free,11-50,APAC,transport,seo,False,0,0,0,1,2025-02
31c06105-7ec9-4760-a3f2-6ad6f68b0c38,2025-05-28,standard,1-10,APAC,media,ads,False,0,0,0,0,2025-05
51425d16-8e44-437c-92e8-774eb9095b35,2024-09-13,free,51-200,APAC,telecom,outbound,False,0,0,0,1,2024-09
3af877b5-c13f-42b7-a7f6-a4cef0239946,2025-04-04,premium,51-200,,manufacturing,seo,False,0,0,0,0,2025-04
ae16540c-b8cb-4bc4-8d69-75f36ea6c996,2024-09-24,free,51-200,EU,finance,seo,False,0,0,0,1,2024-09
8df7d66f-c09d-4f9d-9c0f-ffe753a509ed,2025-02-15,free,11-50,,software,seo,False,0,0,0,1,2025-02
971b3b02-6564-4182-ae15-29a85f992c92,2024-12-09,premium,11-50,APAC,healthcare,seo,False,0,0,0,1,2024-12
824f9133-6bd9-4a87-89f6-d6835396fa88,2025-05-12,free,1-10,LATAM,retail,outbound,False,0,0,0,0,2025-05
900803a4-daf6-4e20-a73f-da0e90e88395,2025-06-15,free,51-200,EU,telecom,ads,False,0,0,0,0,2025-06
473d6167-0f44-4e66-a68f-1529ab9a4ed7,2025-05-13,premium,200+,EU,software,ads,True,0,0,0,0,2025-05
79d0df90-7204-4c1d-903d-0307bc1bd430,2025-06-22,standard,51-200,EU,education,partner,False,0,0,0,0,2025-06
1d907a36-0c40-4e2a-ab3f-1da6b5f43d19,2024-11-25,premium,11-50,EU,retail,outbound,False,1,0,0,1,2024-11
b31035ae-3cce-4288-b385-03388a4d9fb8,2024-07-23,standard,11-50,APAC,healthcare,seo,False,0,0,0,1,2024-07
6babd765-f3f8-4e92-a6ae-2daa6d60f6ab,2024-04-21,free,51-200,,manufacturing,outbound,False,0,0,0,0,2024-04
7bfbc6bf-2872-4959-a967-6cbd4063b868,2024-03-30,free,11-50,APAC,manufacturing,partner,False,1,0,0,1,2024-03
6b5a1f15-f036-45e2-b391-f8324a21a934,2024-09-26,free,200+,,retail,seo,False,0,0,0,0,2024-09
6d10a296-1224-4715-b0da-043dfa018ecc,2025-04-12,free,200+,,transport,ads,False,0,0,0,0,2025-04
5b0d03dd-6764-402e-bdda-e95f31045f2f,2025-03-03,premium,1-10,,education,seo,False,1,0,0,0,2025-03
fe2c25c2-e171-480e-9466-c63f8754c000,2024-04-27,free,200+,,finance,outbound,False,0,0,0,0,2024-04
2a29d85e-a00a-4b94-a6a7-a5c734343bd3,2024-03-20,standard,11-50,,education,ads,False,0,0,0,0,2024-03
