user_id,signup_date,plan_tier,company_size,region,industry,acquisition_channel,is_enterprise,churned_30d,churned_90d,downgraded,expansion_event,signup_month
73d46fcd-7ddd-4ce5-a6e4-e8c96a72a7cd,2024-12-04,free,11-50,LATAM,energy,ads,False,0,0,0,1,2024-12
c001f159-53cb-413c-ba6c-9e97b900acdd,2025-01-01,standard,51-200,LATAM,energy,partner,False,0,0,0,0,2025-01
34acdb01-472b-470b-acb3-c262365ae321,2025-02-09,free,1-10,,media,partner,False,0,0,0,1,2025-02
d91986b7-b7da-4424-83dd-da822f718dc4,2024-02-08,free,1-10,,education,seo,False,0,0,0,1,2024-02
fbf50257-0c59-4c67-8785-699d1594121c,2025-01-06,standard,51-200,LATAM,retail,ads,False,0,0,0,1,2025-01
a5ec564e-5608-41fe-8528-e48b5e2936bc,2024-06-08,free,1-10,EU,software,seo,False,0,1,0,1,2024-06
d71fe621-2679-4dab-8bc3-54d2b0d55b5e,2024-08-11,standard,200+,EU,energy,outbound,True,0,0,0,1,2024-08
cca2f390-52bd-4ab6-955e-d18520dc865b,2024-05-29,free,11-50,EU,telecom,seo,False,0,1,0,1,2024-05
4b7600ff-55d6-40a2-9aa8-74a0acde377d,2025-04-02,free,11-50,LATAM,energy,seo,False,0,0,0,1,2025-04
6369349e-e21c-4b87-8cba-341063de38b1,2025-03-20,free,51-200,,healthcare,partner,False,1,1,0,0,2025-03
cb7de1ce-d87a-4cca-b036-2a40dd4dcd6d,2024-05-24,premium,1-10,,retail,seo,False,0,0,0,1,2024-05
ad7d1ed4-b984-4bbf-b2b7-a7d7319c942b,2024-06-24,free,11-50,,software,ads,False,0,0,0,1,2024-06
66147495-8df4-41b0-9a11-7cc67df8c03e,2024-11-29,standard,51-200,APAC,manufacturing,seo,False,0,1,0,0,2024-11
5fabacc7-4ffd-4972-a972-f8750024fbf7,2024-02-01,premium,200+,,energy,seo,True,0,0,0,0,2024-02
2896d4e3-39c0-43cf-b620-bb75e7c093e2,2024-06-26,free,11-50,LATAM,media,seo,False,0,0,0,1,2024-06
c2c0ad49-992c-463b-b4c4-6e08230c0332,2024-11-30,standard,1-10,,retail,outbound,False,0,0,0,1,2024-11
0d4096e3-7876-483d-b345-b0a3ec4042eb,2024-04-09,free,51-200,,finance,partner,False,0,0,0,1,2024-04
4de2f194-c775-413b-b96a-d0ce8297a5ee,2025-01-26,standard,1-10,APAC,education,seo,False,0,0,0,1,2025-01
357b076b-993b-4fae-be6a-09f19488143e,2024-09-07,standard,1-10,APAC,education,seo,False,0,0,0,1,2024-09
34ccc0f6-5066-4822-a6ef-28c75c57a498,2024-04-29,standard,11-50,LATAM,manufacturing,seo,False,0,0,0,1,2024-04
433c6378-0e71-49d5-b6fb-0fd44383d38b,2024-07-08,free,11-50,EU,telecom,partner,False,0,0,0,1,2024-07
ae85885a-9888-4b37-9c81-8a82efc95855,2024-12-20,free,1-10,,software,outbound,False,0,0,0,1,2024-12
c2da3c1c-ba31-45f2-96ba-980ded40b11d,2025-02-15,standard,11-50,,healthcare,outbound,False,0,1,0,1,2025-02
e6d40db2-4e13-4fd2-ba6f-a2af74c156a3,2024-02-19,standard,1-10,APAC,manufacturing,ads,False,0,1,1,1,2024-02
f0559f2a-e7f6-4515-978e-252f5bb6e14d,2025-04-29,premium,51-200,EU,transport,seo,True,0,0,0,0,2025-04
1f65ecb9-43f8-414f-9d51-dbb59c435a24,2025-03-03,free,51-200,EU,education,outbound,False,1,0,0,1,2025-03
e9b41bd5-fef7-43d3-886d-9e7533ca0292,2025-01-30,free,11-50,APAC,energy,partner,False,0,0,0,1,2025-01
90bac6be-9cc6-4cae-a0f0-afb5defae9e7,2024-12-27,free,11-50,,education,partner,False,0,0,0,1,2024-12
a1476d08-f7ba-448a-93bb-684dbb7c4a50,2025-04-30,free,1-10,APAC,manufacturing,seo,False,0,0,0,1,2025-04
4c47dd50-c838-4d00-b38c-28532e7b3773,2024-04-05,free,1-10,,retail,seo,False,0,1,0,1,2024-04
0778586f-c2c2-48ae-8196-9c93a6feb1af,2024-04-16,standard,1-10,LATAM,education,partner,False,0,0,0,1,2024-04
f4b857c8-8711-4642-8b6f-e163d6eb2be0,2024-06-22,premium,1-10,EU,telecom,ads,False,0,0,0,1,2024-06
56c1598f-0503-4ee7-99e4-83a8f8d119e6,2025-05-18,free,1-10,,energy,seo,False,0,0,0,1,2025-05
5fda3750-6dd7-4f2c-8abf-2926413b9739,2025-03-23,free,11-50,APAC,media,seo,False,0,0,0,1,2025-03
e2a226a8-70fa-4474-9d4c-662c78b46753,2024-11-17,standard,11-50,APAC,transport,outbound,False,0,0,0,1,2024-11
0ec23d8b-898b-4aa1-8941-425264a8439c,2024-05-12,free,11-50,APAC,education,outbound,False,0,0,0,1,2024-05
69aa1061-c9be-4c6b-8117-e27f3086fff4,2024-10-24,free,1-10,,retail,seo,False,1,0,0,1,2024-10
0a802b1d-12b3-45ec-85af-cbc3485233ea,2024-02-03,free,51-200,,manufacturing,seo,False,0,1,0,1,2024-02
753250b7-cf70-44f5-8c27-5037377c0e0a,2024-04-25,standard,11-50,LATAM,manufacturing,outbound,False,0,1,0,1,2024-04
9a92c18d-7c4b-4ccb-9edf-db5504b88695,2024-12-24,free,1-10,APAC,software,seo,False,0,0,0,1,2024-12
4d047ee6-0bad-4b89-8d66-6f717202c859,2025-04-29,standard,1-10,EU,energy,partner,False,0,0,0,1,2025-04
85c48009-cdaf-4fc1-92ed-35418f4a94cd,2024-09-08,free,51-200,EU,finance,outbound,False,0,1,0,0,2024-09
a40d78ce-e9f8-4f0a-9756-8e16286dde14,2024-07-03,free,1-10,,finance,seo,False,1,0,0,1,2024-07
94936307-9392-4aa9-a05f-bcce10898a1d,2024-02-12,premium,11-50,APAC,energy,ads,False,0,0,0,1,2024-02
388a6cc0-6eb7-4acf-af79-4a949f294d88,2024-06-12,free,1-10,,finance,seo,False,0,0,0,1,2024-06
83fcf79b-6832-4acf-9143-e89ab199887e,2024-11-30,standard,51-200,APAC,telecom,seo,False,0,0,0,0,2024-11
3f981429-be8e-4070-bb2f-ee96918a278e,2024-11-19,free,11-50,APAC,finance,outbound,False,0,0,0,1,2024-11
56d0de21-25c0-47e0-afd7-7348df021946,2024-11-26,premium,1-10,APAC,manufacturing,outbound,False,0,0,0,1,2024-11
91a391aa-9ecd-4215-a8b6-ffc955c74dd0,2024-03-14,standard,1-10,EU,healthcare,ads,False,0,0,0,1,2024-03
8efd2e44-16ca-403b-8c16-feca4b2e6eca,2025-01-08,free,51-200,APAC,transport,outbound,False,0,0,0,1,2025-01
27c0bd9a-a053-4652-9618-84542c05d773,2024-12-22,standard,51-200,,transport,ads,False,0,0,0,0,2024-12
1ddb9200-6bf1-4e35-a1f5-8cfe69318bd0,2025-06-12,free,1-10,,transport,partner,False,0,1,0,1,2025-06
954d06ba-6f9c-45be-b6a0-a05a08f603d1,2025-01-29,free,51-200,EU,energy,outbound,False,0,1,0,1,2025-01
44a45143-f4f4-4e92-a6aa-2748c312b657,2025-04-02,standard,11-50,,media,partner,False,0,0,0,1,2025-04
ec7655d7-f8b4-435e-b66a-cbc10ae0a506,2024-02-21,free,51-200,,telecom,ads,False,0,0,0,0,2024-02
0fbba975-eeb6-4c02-9995-2d8233870a04,2025-03-13,free,1-10,LATAM,healthcare,seo,False,0,0,0,1,2025-03
6a90de0a-469e-44e8-95dc-5d60eab966ca,2025-01-01,standard,1-10,,education,seo,False,1,0,0,1,2025-01
3b49c4d3-4271-4f9e-ae2b-e9aa169ea30e,2024-05-27,standard,1-10,EU,energy,partner,False,0,0,0,1,2024-05
b5c20fb8-153e-4fab-8c73-65bd7fd675b1,2024-06-03,free,200+,APAC,media,outbound,False,0,1,0,0,2024-06
204cbadc-61f3-4f02-bc5c-8227bf5231cb,2025-03-05,premium,1-10,EU,transport,ads,False,0,0,0,1,2025-03
37d80ad8-9b24-4a0f-89ab-4f977aa397f2,2024-03-22,standard,200+,APAC,education,seo,True,0,0,0,0,2024-03
4287f820-9f7b-4694-9f1f-345456a13bcc,2025-05-15,free,200+,EU,media,partner,False,0,1,0,0,2025-05
cf5e468f-9069-4751-9eea-c9163fbf2cbf,2024-12-30,free,1-10,LATAM,media,partner,False,0,1,0,1,2024-12
dc95be9c-fde0-433d-9385-969abbf3f92f,2025-02-07,standard,51-200,,media,partner,False,0,0,0,0,2025-02
2025ccdd-fd83-4850-8478-e22d59e61cce,2024-07-05,standard,51-200,APAC,software,partner,False,0,0,0,0,2024-07
1af8cdd0-e49d-4835-815d-6bb89a5e6363,2024-06-23,premium,51-200,,transport,partner,False,0,0,0,0,2024-06
0c75bcce-e317-4ffc-8d4a-e783f9b6fe00,2025-03-26,standard,11-50,,telecom,seo,False,0,0,0,0,2025-03
85249e08-9696-45c4-bcf5-ec3ce1cda0b0,2024-02-02,premium,51-200,LATAM,telecom,ads,False,1,1,0,1,2024-02
cb15ffe8-0400-4cd5-a9b3-d2e9fce1afae,2024-04-30,free,51-200,APAC,software,seo,False,0,1,0,1,2024-04
82369caa-c03c-45ec-8ce4-a1f3efbe802a,2025-01-15,free,51-200,,media,ads,False,0,0,0,0,2025-01
ddf25108-f51a-4dc8-8da8-705493ba2a82,2024-10-20,free,11-50,EU,telecom,ads,False,0,1,0,1,2024-10
256e412a-da3c-4f88-ab82-d774f5723a2d,2025-01-16,premium,51-200,APAC,software,partner,False,0,0,0,0,2025-01
78412845-6c21-4920-9239-6804e3f445b9,2024-05-18,standard,1-10,,education,partner,False,1,1,0,1,2024-05
92cbfa11-56ab-44cd-9171-eb290a5af277,2024-03-10,free,11-50,EU,telecom,partner,False,0,1,0,1,2024-03
99c92bba-c67e-46b6-8902-e6f5eec1e81c,2024-07-08,free,51-200,APAC,education,ads,False,0,1,0,0,2024-07
4970ad48-fc1b-4002-b08b-37897fabc04e,2024-09-28,free,1-10,APAC,retail,seo,False,0,1,0,1,2024-09
fe0d2b37-f88d-4293-b138-a8574537b9f5,2025-04-20,free,200+,APAC,media,partner,False,0,0,0,0,2025-04
12667cd1-ecaf-4614-a279-79bed1675501,2024-11-24,premium,1-10,,healthcare,seo,False,0,0,0,1,2024-11
cd4ea83b-32d7-4033-a6f8-b676e2cbd9bf,2025-04-27,free,51-200,APAC,education,ads,False,0,1,0,0,2025-04
396d1c8a-3e42-4c49-919f-71bb7a784d1a,2024-07-21,standard,11-50,EU,telecom,ads,False,0,0,0,1,2024-07
dbd8927b-92a9-4e5b-a265-e70bdb88f83b,2024-05-28,free,200+,LATAM,manufacturing,partner,False,0,0,0,1,2024-05
8df29918-61b6-4669-9016-b5d7526d6fcb,2024-02-26,standard,1-10,,retail,ads,False,0,0,0,1,2024-02
3015b6b3-3dbe-48f5-8414-17c104b437a7,2024-02-10,free,51-200,,transport,partner,False,0,0,0,0,2024-02
ad5d8d3e-77d9-4f35-8e19-9cc47c51206e,2024-07-01,free,11-50,,manufacturing,ads,False,0,1,0,1,2024-07
6a50cbd1-e080-44d0-9c47-da7d28e0a502,2024-07-03,standard,1-10,EU,software,partner,False,1,0,0,1,2024-07
cb84d741-9bac-46c3-be26-f552bd9084e6,2024-11-19,free,1-10,APAC,manufacturing,seo,False,0,0,0,1,2024-11
b5dc4a30-69a8-42f5-bd1f-a701cb1c7a9e,2024-03-21,free,1-10,EU,energy,partner,False,0,0,0,1,2024-03
0baede75-969c-40ad-abd2-cfa99d64be12,2024-03-31,free,51-200,EU,transport,seo,False,0,0,0,0,2024-03
862e6f7b-aaee-4069-8fd0-e1993c8ae8f7,2024-07-16,standard,51-200,APAC,education,seo,False,0,0,0,0,2024-07
60e9899f-8cb0-4971-bda2-538e99347d03,2024-08-20,free,1-10,EU,software,ads,False,0,0,0,1,2024-08
6acabc96-57bb-4f10-9c19-496c0afb0741,2024-06-25,free,11-50,EU,telecom,partner,False,0,0,0,1,2024-06
172dd4e6-184d-49f9-9818-756a9fa847d0,2024-09-29,standard,51-200,,education,partner,False,0,0,0,0,2024-09
fecdade4-aa02-4c64-8cae-c85718810717,2024-05-18,free,11-50,,telecom,outbound,False,0,0,0,1,2024-05
ce259712-4127-49f4-be89-f377a67a6dba,2024-09-13,free,1-10,,software,seo,False,0,0,0,1,2024-09
f3716dee-a20f-439f-a799-86ff4efb9c3d,2025-04-07,free,200+,APAC,media,seo,False,0,0,0,0,2025-04
c316dd13-13ba-433e-95fb-f39f7dcf0193,2025-03-25,free,51-200,EU,manufacturing,ads,False,1,0,0,1,2025-03
e31086cc-b4f8-4aa5-8f9d-ee1127c9772c,2024-07-09,free,11-50,,transport,outbound,False,0,0,0,1,2024-07
655be1fd-10ce-426b-801b-88cd4f4213f0,2024-04-17,standard,1-10,LATAM,energy,seo,False,1,0,0,1,2024-04
19fbc6e2-8a37-4bf3-b1e3-d37950284f39,2024-10-11,free,11-50,EU,media,seo,False,0,1,0,1,2024-10
3ba77090-53ce-470c-9581-234c8bb1193f,2024-12-16,free,1-10,,manufacturing,partner,False,0,0,0,1,2024-12
45f2c5d6-5749-4078-b957-88395bc3fee1,2024-10-20,premium,1-10,APAC,retail,ads,False,0,0,0,1,2024-10
6ff67074-cf87-40c7-8597-c7f8c365fc58,2025-05-04,standard,1-10,EU,manufacturing,seo,False,0,1,0,1,2025-05
ca7e0570-92a9-4762-83ce-9d4567cbc63a,2024-11-06,premium,11-50,,media,partner,False,0,0,0,1,2024-11
16e48477-ce88-45a4-8d0b-41b091b98b86,2024-11-28,free,1-10,EU,software,partner,False,0,0,0,1,2024-11
0184660b-e022-4f9c-87cf-c2f9100f0889,2024-09-05,free,1-10,EU,education,partner,False,0,0,0,1,2024-09
9dcf1726-9253-4487-bb0b-8bfa61f3682b,2024-11-14,free,51-200,APAC,software,partner,False,0,0,0,1,2024-11
5792581e-eee7-44d6-be15-e24f4b700503,2024-07-16,standard,1-10,,software,seo,False,0,0,0,1,2024-07
bf5373e0-41fe-46c6-af09-8ad927cace9d,2024-03-07,free,11-50,EU,transport,seo,False,0,1,0,1,2024-03
0e45c551-ebed-4ee7-b3d5-f4a637f9034e,2025-01-18,premium,51-200,APAC,manufacturing,partner,False,0,0,0,1,2025-01
6ac4e9e7-66bd-4032-add1-361f8796f615,2024-04-13,standard,1-10,,energy,outbound,False,0,0,1,1,2024-04
3eff17cc-c7e8-4e4b-b6a8-c1e12029f672,2025-01-18,premium,1-10,EU,manufacturing,ads,False,0,0,0,1,2025-01
207f1c67-ed96-44da-9fd4-72d1f688c00d,2024-04-10,free,1-10,EU,software,seo,False,0,0,0,1,2024-04
7d11bb9a-7942-4724-9342-c2f193594a17,2025-04-03,free,1-10,LATAM,media,ads,False,1,1,0,1,2025-04
e023f88e-cece-4d2e-9411-7d224029e314,2024-06-28,standard,11-50,APAC,manufacturing,seo,False,0,1,0,1,2024-06
124b1dd7-5025-4bcc-95fb-3d972b19b44b,2024-09-17,free,11-50,EU,software,ads,False,0,0,0,1,2024-09
95f560a6-3267-4397-9d06-fd7788185b31,2024-04-07,standard,11-50,APAC,software,outbound,False,0,0,0,1,2024-04
53dbf243-56fc-496c-b789-5484664da91e,2025-02-15,free,1-10,LATAM,energy,ads,False,0,0,0,1,2025-02
5875f599-a275-4c24-a46b-c27b9c146a59,2025-01-07,free,11-50,APAC,energy,partner,False,0,0,0,1,2025-01
a67f2de0-c6c8-4cd8-9009-5e6da6353306,2024-06-09,free,11-50,,media,seo,False,0,0,0,1,2024-06
8bc1c18a-e712-4229-a65a-9dbae068806a,2024-07-21,standard,51-200,APAC,media,partner,False,0,1,0,0,2024-07
0b3139c9-41cc-433b-92c0-0d7a53f8f7d9,2025-01-19,standard,1-10,EU,transport,seo,False,0,1,0,1,2025-01
82ae58b7-7457-4f61-a747-4e23d383515b,2025-05-16,standard,11-50,LATAM,energy,seo,False,0,0,0,0,2025-05
fb14ab9f-0b84-48f1-89bc-5caf4845a2c4,2024-05-26,standard,11-50,,transport,partner,False,0,0,0,1,2024-05
20b227e7-1110-4e34-8e7a-84b5fbae33df,2024-10-21,free,11-50,EU,retail,ads,False,0,0,0,1,2024-10
27e164db-e717-4738-bd71-4576586ff480,2025-04-17,premium,11-50,LATAM,manufacturing,partner,False,0,0,0,1,2025-04
5688d080-59b3-4299-9a8f-6c1f430a2417,2024-11-13,premium,1-10,APAC,manufacturing,seo,False,0,0,0,1,2024-11
d17adde0-d99e-4785-854f-04809dcc3597,2024-11-29,premium,11-50,,retail,seo,False,0,0,0,1,2024-11
b5b37e1a-5e1b-4274-812f-c635b1141334,2024-12-07,standard,11-50,,telecom,ads,False,0,0,0,1,2024-12
3aba9691-0665-450b-b8e2-da247a6f77b9,2024-08-26,free,1-10,APAC,media,seo,False,0,0,0,1,2024-08
984f79a9-28d6-4324-8ace-5a64501e5c16,2025-04-21,free,51-200,,manufacturing,partner,False,0,1,0,0,2025-04
dab2da44-c909-4dbe-95f6-8dc97b989d1d,2024-03-26,standard,51-200,EU,education,seo,False,0,0,0,0,2024-03
50bd1e23-1dcc-4b3a-a4c4-3da16ac5b2bd,2025-03-06,standard,1-10,EU,education,outbound,False,0,1,0,1,2025-03
b8e9b4a8-46fa-4f4a-8b85-0531c0ac0b28,2025-06-29,free,11-50,,retail,seo,False,0,0,0,1,2025-06
e500fe30-83e8-4edd-876f-3f520af96b1d,2024-09-24,free,1-10,APAC,healthcare,partner,False,0,0,0,1,2024-09
dab72b7a-e2d7-4bf4-a761-516f4be4ab89,2025-01-13,premium,1-10,EU,healthcare,seo,False,0,0,0,1,2025-01
bdd561e8-8e8f-4def-925f-f717151adf6a,2024-05-14,free,1-10,APAC,education,outbound,False,0,1,0,1,2024-05
4e4ba6ca-52b4-4802-a119-e2d96842534a,2025-01-29,standard,11-50,APAC,transport,seo,False,1,0,0,0,2025-01
1c016105-f799-4062-bc7a-b6ca4e361866,2024-12-17,standard,11-50,,media,partner,False,0,1,0,0,2024-12
d0525b6f-f0ae-41cc-a76c-bf7d73b062d2,2024-11-12,free,11-50,APAC,transport,outbound,False,0,0,0,1,2024-11
6fbb65c1-bc2a-4247-a09d-e7c05fa7f811,2024-06-28,premium,51-200,APAC,energy,ads,False,0,0,0,1,2024-06
1180a0fb-263c-42b1-858e-9e3ba049e9c9,2024-04-24,standard,51-200,EU,retail,outbound,False,0,0,0,0,2024-04
e256852e-d57b-4b53-ad81-8fb9e91969d4,2025-03-12,standard,1-10,APAC,finance,outbound,False,0,0,0,1,2025-03
14ae9610-73c5-47f6-95d3-da181bc2023c,2024-07-10,free,51-200,,energy,seo,False,0,0,0,1,2024-07
3c47bf86-b7f4-448f-b593-8062fe521c12,2025-06-23,free,11-50,APAC,transport,ads,False,0,0,0,1,2025-06
4fee3d07-6b2d-4223-a616-1ebdb97fa623,2025-05-26,standard,11-50,EU,energy,partner,False,0,0,0,0,2025-05
88ad0dcb-a67b-4671-999b-d2f4154a2814,2024-05-24,standard,1-10,APAC,education,ads,False,1,0,0,1,2024-05
734bfb15-f06b-46ef-ab2c-b10193fbbc2f,2025-01-26,standard,1-10,APAC,education,seo,False,0,0,0,1,2025-01
36dce0c0-4b70-413f-a738-b2f6666b4269,2025-03-13,free,1-10,EU,healthcare,outbound,False,0,1,0,1,2025-03
22703164-d7e1-430d-9d2f-ed52c3ea6b69,2024-08-14,standard,11-50,,education,seo,False,1,0,0,1,2024-08
9b4024bb-c361-4e30-8b9a-a120ed6daee0,2025-05-11,standard,1-10,LATAM,media,seo,False,0,0,0,1,2025-05
9835cdc7-3458-42c3-8c86-aadb375c4fd2,2024-12-07,free,1-10,LATAM,software,partner,False,0,0,0,1,2024-12
5ce94ca2-7354-4ab4-ba44-a6d7dd7f27c1,2024-10-19,free,1-10,APAC,telecom,seo,False,0,0,0,1,2024-10
ac13ea5a-6278-4062-97ac-11c60541b676,2025-03-12,premium,11-50,,healthcare,seo,False,0,0,0,0,2025-03
552f8278-5408-4e1d-b139-ee746960d9f3,2024-06-22,free,11-50,APAC,transport,partner,False,0,1,0,1,2024-06
23483147-cd5c-4597-9471-2b0b67a8d7cf,2025-01-07,free,200+,,media,ads,False,0,0,0,0,2025-01
8ab51c0b-b1b1-4fc8-989d-84e5438d7d34,2024-12-12,standard,1-10,,telecom,seo,False,0,0,0,1,2024-12
9fa8cf66-d237-4aa4-aac6-08b6be41f326,2024-10-01,free,11-50,APAC,education,ads,False,0,0,0,1,2024-10
a44d0a75-ea45-4d61-8aa4-a91a4b5979b7,2024-03-13,free,51-200,EU,retail,seo,False,0,0,0,1,2024-03
7ad5c3c9-552e-4968-a8b1-eb34381a54fb,2025-04-04,free,11-50,APAC,manufacturing,ads,False,0,1,0,1,2025-04
94329ad7-ce75-4034-9336-80eceac573d5,2024-07-07,premium,11-50,,media,seo,False,0,0,0,1,2024-07
420e4ffb-c400-4eaf-8a0c-72bad0f306d0,2024-09-03,free,200+,,transport,ads,False,0,1,0,0,2024-09
ad8dcebb-f175-4746-97fb-ed57bdb08434,2025-05-07,free,51-200,EU,finance,seo,False,0,0,0,0,2025-05
ed0b8ef7-36f1-4296-abab-727b631b1067,2024-06-13,standard,1-10,EU,telecom,ads,False,0,0,0,1,2024-06
b0723f66-916b-4592-b254-a92982662f5b,2024-02-07,standard,11-50,APAC,telecom,seo,False,0,0,0,1,2024-02
e378628c-f685-4bdc-8176-afb825ee33a8,2024-04-13,free,1-10,EU,energy,seo,False,0,0,0,1,2024-04
4849d2a6-5ba9-4bf1-bc84-6d3ed8c53419,2025-03-05,free,1-10,APAC,finance,partner,False,1,0,0,1,2025-03
cd89e35b-39d4-4bbb-8ff9-317c3816f6b5,2025-05-11,standard,11-50,APAC,education,seo,False,0,0,0,0,2025-05
27960ce4-399b-4ed4-843e-7ada993c62fc,2024-08-24,free,11-50,APAC,healthcare,outbound,False,0,1,0,1,2024-08
9c554d0c-f50a-4364-8a58-787f2bc06230,2024-10-23,free,1-10,LATAM,manufacturing,ads,False,0,0,0,1,2024-10
2ed56bb9-aab9-47a6-97cf-01210f97a929,2024-10-10,premium,11-50,APAC,telecom,outbound,False,0,0,0,1,2024-10
66d696a4-b634-44d6-8227-6f29ac45197b,2024-07-13,free,11-50,EU,energy,ads,False,0,1,0,1,2024-07
2d50e05c-4a29-40db-9ff4-95b4d7449921,2024-05-05,standard,1-10,APAC,healthcare,partner,False,0,1,0,1,2024-05
847c2f81-fba5-4266-8a77-a18a8f600eee,2024-05-20,free,11-50,,telecom,outbound,False,0,1,0,1,2024-05
a116797b-ad46-4450-a7b4-3360c86d2d61,2024-09-25,free,11-50,EU,retail,seo,False,0,0,0,1,2024-09
c91c0cb7-31c0-4bc9-b160-730ac1748620,2025-02-15,free,200+,EU,transport,outbound,False,0,0,0,0,2025-02
32bcc71f-bd60-4a9a-afa7-0528d119801c,2025-04-11,standard,11-50,EU,media,outbound,False,0,0,0,0,2025-04
2aa43fc8-c6e1-453c-b13b-8db41ec19a40,2024-02-25,standard,11-50,EU,transport,seo,False,0,0,0,1,2024-02
da6cece1-3ca5-4b24-91f3-c8e461f149f8,2024-05-27,free,1-10,,education,outbound,False,0,1,0,1,2024-05
cfc8e9ad-25d0-4b62-b323-5f3548d8e82f,2025-05-27,standard,11-50,LATAM,retail,seo,False,0,0,0,1,2025-05
9df09dc6-5012-4120-b58f-a2893fcec20a,2024-07-22,premium,1-10,,transport,outbound,False,0,0,0,1,2024-07
ab33dbe9-18c8-495e-a321-b9b82b8a9b9b,2024-05-02,standard,11-50,APAC,manufacturing,ads,False,1,0,1,1,2024-05
808c0706-a844-4dc5-806a-71345146e6d7,2025-04-22,standard,11-50,,healthcare,outbound,False,0,0,0,0,2025-04
1c0c1cb9-af24-491e-a3b8-849e28e11b29,2025-02-24,free,51-200,EU,energy,partner,False,0,1,0,0,2025-02
ac63cbd6-e4e0-4edf-96af-1749aa571066,2024-03-14,standard,51-200,,media,seo,False,0,0,0,1,2024-03
b95aae7a-07eb-43d7-9b8a-bfdba177137b,2024-10-11,free,51-200,APAC,telecom,ads,False,0,0,0,0,2024-10
66e16cc2-210f-450a-9323-8ee2b371df98,2025-05-12,free,1-10,APAC,finance,partner,False,0,0,0,1,2025-05
74dfa7c4-cb14-4e37-bbb9-37244762b091,2024-11-13,free,11-50,EU,manufacturing,partner,False,0,1,0,1,2024-11
0ad2974d-2637-4b4d-abc8-7bd080be1c60,2025-01-10,premium,1-10,,energy,ads,False,0,0,0,1,2025-01
c7ad4b18-d782-4e1e-a45e-ca17a475c054,2025-02-16,free,11-50,,healthcare,seo,False,0,0,0,1,2025-02
129ac8a2-44fa-4838-b679-cfe47188d1c9,2024-10-10,premium,11-50,,retail,partner,False,0,0,0,1,2024-10
92f2ea0a-e662-4643-8420-3e2e3cdd59be,2024-03-27,premium,1-10,,healthcare,seo,False,0,0,0,1,2024-03
32abb0d3-be24-4ed3-ae46-02ab16feea1d,2024-05-09,free,51-200,,media,seo,False,0,0,0,1,2024-05
1f8bcd31-2983-4802-93e5-aeac5d18bb16,2024-08-08,premium,1-10,EU,manufacturing,ads,False,0,0,0,1,2024-08
a27ebac8-8538-478f-8497-4bd168ef47f3,2025-06-08,free,1-10,,finance,seo,False,1,1,0,1,2025-06
f8dd387e-7b85-446f-905a-2c880cdabb8d,2024-10-20,free,200+,APAC,finance,seo,False,0,0,0,0,2024-10
da737074-8536-43af-9f49-7e5c3f3cf01a,2025-03-06,premium,11-50,,finance,ads,False,0,0,0,0,2025-03
29e8f0aa-5fbf-49d1-a9ad-5ddf16202eeb,2024-10-17,premium,1-10,EU,media,outbound,False,0,0,0,1,2024-10
943e08e2-71b6-4644-be29-179362288b1c,2025-01-24,standard,51-200,APAC,education,seo,False,0,1,0,0,2025-01
8764bdd1-7c7f-406f-8f47-49b6820767c5,2025-02-14,free,11-50,LATAM,energy,seo,False,0,0,0,1,2025-02
6e9a5559-88a4-4201-8878-45bb1100d694,2025-03-26,standard,11-50,APAC,finance,ads,False,0,0,0,0,2025-03
7420270a-1e88-469b-9c00-57b4cbbfd9c4,2024-09-18,free,200+,APAC,energy,partner,False,1,1,0,0,2024-09
39ad7163-7e26-4859-9027-fe0a1e2ec2a4,2024-04-03,free,11-50,EU,retail,seo,False,0,0,0,1,2024-04
30820d18-e3ed-443e-a003-01a0699f650f,2025-05-28,free,51-200,,healthcare,ads,False,1,0,0,0,2025-05
0e96577b-2318-41c9-b3cf-3fce5b1e19f1,2024-07-04,premium,51-200,APAC,transport,seo,False,0,0,0,0,2024-07
538fdc56-8179-4021-a760-074f9aa72e1d,2024-05-02,premium,1-10,EU,software,outbound,False,0,0,0,1,2024-05
bf90aaf4-baac-4942-93a0-bff9e4f9c790,2025-06-24,standard,11-50,APAC,software,ads,False,0,0,0,0,2025-06
3ca42e69-9262-4796-94aa-3c76766cbe6c,2024-08-01,standard,11-50,,finance,ads,False,0,0,0,1,2024-08
d37ab09a-8911-4b01-b09d-7ebe24a39457,2025-02-20,standard,11-50,,software,ads,False,0,0,0,1,2025-02
f517b5c9-7814-47a9-b431-7c9fd459a488,2025-05-16,free,1-10,,energy,ads,False,0,0,0,1,2025-05
cb71219d-a184-4457-8cd0-5675e78b59cd,2024-04-05,premium,1-10,APAC,media,outbound,False,0,0,0,1,2024-04
b85a4e75-fdc4-4926-8a41-33597d7c1e98,2024-02-13,free,11-50,,energy,seo,False,0,0,0,1,2024-02
2f61a460-dec5-4a93-9428-1a01038ffc07,2024-08-31,free,51-200,APAC,energy,ads,False,0,1,0,1,2024-08
684d7eab-66a3-4200-a9c8-fe41a478870b,2024-09-29,standard,1-10,EU,media,seo,False,0,0,1,1,2024-09
036ae9aa-30af-4930-bf0a-21250fbe9dc8,2025-06-07,standard,51-200,EU,telecom,ads,False,0,0,1,0,2025-06
8ac198c7-ef00-400b-9605-0b8f27f51332,2024-08-31,standard,200+,,healthcare,partner,False,0,0,0,0,2024-08
